개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5690000,202456900000802382,세종특별자치시,세종특별자치시 장군면 태산리 292-6,,생활방범,3,200,태산리 의랑초정문옆 B,30,,044-300-3336,36.54934,127.1904426,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802386,세종특별자치시,세종특별자치시 장군면 금암리 407,,차량방범,3,200,세종시-공주 C,30,,044-300-3340,36.43867393,127.209204,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:47
5690000,202456900000802384,세종특별자치시,세종특별자치시 장군면 금암리 411-1,,생활방범,2,200,금암리 한국영상대입구(금암교인근) A,30,,044-300-3338,36.439381,127.206941,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802388,세종특별자치시,세종특별자치시 장군면 용암리 713,,생활방범,3,200,용암1리 마을회관 앞 진입로 A,30,,044-300-3342,36.549303,127.206645,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:47
5690000,202456900000802488,세종특별자치시,세종특별자치시 조치원읍 원리 157,,생활방범,4,200,침산리 굴다리 서측출구 앞(굴다리건강원) B,30,,044-300-3442,36.5969854,127.2963317,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802486,세종특별자치시,세종특별자치시 전의면 읍내리 130-8,,생활방범,3,200,금지어린이공원 A,30,,044-300-3440,36.682105,127.197337,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802480,세종특별자치시,세종특별자치시 전의면 근성길 60,,생활방범,2,200,전의면 원성리 경로당 앞 A,30,,044-300-3434,36.67407226,127.1940347,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802482,세종특별자치시,세종특별자치시 전의면 읍내리 357,,생활방범,3,200,운주산아파트 용산대길 통학로 A,30,,044-300-3436,36.6788,127.1948,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802484,세종특별자치시,세종특별자치시 전의면 읍내리 315-45,,생활방범,3,200,전의면 전의중학교 육교건너편 A,30,,044-300-3438,36.679455,127.197326,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802922,세종특별자치시,세종특별자치시 산울동 279-3,,생활방범,5,200,산울5단지 502동 앞 회전교차로(회전형),30,,044-300-3876,36.52994534,127.2588082,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802924,세종특별자치시,세종특별자치시 산울동 28,,생활방범,4,200,산울5단지 501동앞 상가동 앞(회전형),30,,044-300-3878,36.52921489,127.2590458,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802926,세종특별자치시,세종특별자치시 산울동 620-1,,생활방범,4,200,산울6단지 605동 앞 회전교차로(회전형),30,,044-300-3880,36.52825438,127.2624956,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802928,세종특별자치시,세종특별자치시 아름동 1479,,생활방범,4,200,파란달 교차로(정안IC방향)(회전형),30,,044-300-3882,36.52552288,127.2608995,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802920,세종특별자치시,세종특별자치시 세종동 산 379,,생활방범,5,200,달메뜰근린공원 숲속피크닉장(회전형),30,,044-300-3874,36.51861204,127.2750008,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802754,세종특별자치시,세종특별자치시 집현동 883-86,,생활방범,3,200,세종하늘채센트레빌L3아파트 동측 회전교차로 A,30,,044-300-3708,36.488071,127.322716,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802752,세종특별자치시,세종특별자치시 집현동 883-26,,생활방범,4,200,세종더휴예미지L2아파트 301동 동측 A,30,,044-300-3706,36.491579,127.321707,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802758,세종특별자치시,세종특별자치시 집현동 산17-1,,생활방범,3,200,종교예정부지 앞 A,30,,044-300-3712,36.499628,127.337506,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802750,세종특별자치시,세종특별자치시 집현동 926-1,,생활방범,5,200,H2(6단지) 앞 솔솔수변공원 A,30,,044-300-3704,36.494464,127.320835,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802756,세종특별자치시,세종특별자치시 집현동 785-350,,생활방범,3,200,세종자이e편한세상L4아파트 118동 맞은편 A,30,,044-300-3710,36.483993,127.317674,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000801671,세종특별자치시,세종특별자치시 나성동 364-2,,생활방범,1,200,나성동 4단지 정문(401동앞) A,30,,044-300-2625,36.49011118,127.2618005,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801675,세종특별자치시,세종특별자치시 나성로 38(나성동),,생활방범,2,200,나성동 메가박스 주차장입구 사거리 A,30,,044-300-2629,36.48404122,127.2641459,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801677,세종특별자치시,세종특별자치시 나성동 361-44,,생활방범,2,200,나성동 센트럴타워앞 A,30,,044-300-2631,36.48966648,127.2591094,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801673,세종특별자치시,세종특별자치시 나성동 160,,생활방범,2,200,나성동 LH분양홍보관뒤편 A,30,,044-300-2627,36.48219069,127.265568,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801679,세종특별자치시,세종특별자치시 나성동 261-2,,생활방범,2,200,나성동 2단지 201동앞 사거리 A,30,,044-300-2633,36.48838487,127.265596,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000802590,세종특별자치시,세종특별자치시 조치원읍 명리82,,생활방범,3,200,명리 에몬스가구앞 A,30,,044-300-3544,36.60062,127.301301,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802592,세종특별자치시,세종특별자치시 조치원읍 수원지길 49,,생활방범,2,200,평리 조치원수원지옆 A,30,,044-300-3546,36.606153,127.300447,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802594,세종특별자치시,세종특별자치시 조치원읍 행복길 5,,생활방범,2,200,침산리 LG베스트샵조치원점옆 A,30,,044-300-3548,36.603257,127.290349,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802596,세종특별자치시,세종특별자치시 조치원읍 봉산리 산20-11,,생활방범,2,200,봉산리 오봉산입구옆 A,30,,044-300-3550,36.604034,127.27523,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802598,세종특별자치시,세종특별자치시 조치원읍 수원지1길 16,,생활방범,1,200,평리 세종시립의원입구 A,30,,044-300-3552,36.6071668,127.2996968,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802549,세종특별자치시,세종특별자치시 조치원읍 신흥리 177-1,,생활방범,3,200,신흥리 농협하나로마트 주차장 앞 A,30,,044-300-3503,36.592752,127.28645,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802545,세종특별자치시,세종특별자치시 조치원읍 교리 53,,생활방범,2,200,교리 하늘비젼교회앞(교동초맞은편) A,30,,044-300-3499,36.605429,127.297272,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802547,세종특별자치시,세종특별자치시 조치원읍 신흥리 253-27,,생활방범,2,200,신흥3리 마을회관 앞 A,30,,044-300-3501,36.595669,127.28941,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802704,세종특별자치시,세종특별자치시 달빛으로 35 (종촌동),,생활방범,2,200,종촌동 백두산빌딩앞사거리 A,30,,044-300-3658,36.50231108,127.2502647,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802702,세종특별자치시,세종특별자치시 종촌동 세종로 1110 (종촌동),,생활방범,2,200,종촌동 종촌초사거리 A,30,,044-300-3656,36.5018903,127.2410903,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802706,세종특별자치시,세종특별자치시 도움3로 70 (종촌동),,생활방범,1,200,종촌동 삼천리자전거 A,30,,044-300-3660,36.50408939,127.2532571,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802708,세종특별자치시,세종특별자치시 종촌동 가름로 80 (종촌동),,생활방범,2,200,종촌동 803동앞사거리 B,30,,044-300-3662,36.49941678,127.249521,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802700,세종특별자치시,세종특별자치시 종촌동 670,,생활방범,1,200,종촌동 공영주차장 뒤편 A,30,,044-300-3654,36.50359417,127.2494418,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802541,세종특별자치시,세종특별자치시 조치원읍 봉산로 28,,생활방범,1,200,서창리 수지빌입구고려대산책로,30,,044-300-3495,36.606087,127.287036,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802543,세종특별자치시,세종특별자치시 조치원읍 행복9길 8,,생활방범,1,200,침산리 조치원소방서맞은편(SG골프옆),30,,044-300-3497,36.603886,127.289859,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802823,세종특별자치시,세종특별자치시 원리 132-3,,생활방범,2,200,원리 주택 사이 골목길,30,,044-300-3777,36.60575,127.2957,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802825,세종특별자치시,세종특별자치시 수산길 2,,생활방범,3,200,수산리 마을회관 앞,30,,044-300-3779,36.54288,127.228,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802821,세종특별자치시,세종특별자치시 침산리 76-3,,생활방범,3,200,조치원 문화길 13 사거리,30,,044-300-3775,36.60079,127.2899,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802827,세종특별자치시,세종특별자치시 명학리 656,,생활방범,3,200,태산로 표지판 전주 앞,30,,044-300-3781,36.52365,127.352,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:53
5690000,202456900000802829,세종특별자치시,세종특별자치시 예양리 700-2,,생활방범,4,200,수왕쇼파공장 앞,30,,044-300-3783,36.57648,127.3101,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:53
5690000,202456900000802232,세종특별자치시,세종특별자치시 연기면 눌왕리 719-4,,생활방범,2,200,눌왕리 수왕초교정문옆 A,30,,044-300-3186,36.544227,127.252234,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802236,세종특별자치시,세종특별자치시 연기면 잣띠길 24,,생활방범,2,200,보통리 대명아파트앞 A,30,,044-300-3190,36.550263,127.279808,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802238,세종특별자치시,세종특별자치시 연기면 연기리 456-3,,생활방범,3,200,연기리 세종중앙농협 주유소앞 A,30,,044-300-3192,36.548464,127.278546,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802230,세종특별자치시,세종특별자치시 연기면 연기리 400-1,,생활방범,3,200,연기리 연남초병설유치원맞은편삼거리 A,30,,044-300-3184,36.542725,127.279205,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802234,세종특별자치시,세종특별자치시 연기면 연기길 2,,생활방범,2,200,연기리 연남초교정문옆A,30,,044-300-3188,36.543412,127.277232,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802215,세종특별자치시,세종특별자치시 갈매로 353 (어진동),,생활방범,3,200,어진동 하이마트주차장입구 A,30,,044-300-3169,36.4960881,127.2622686,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802213,세종특별자치시,세종특별자치시 다솜로 175(어진동),,생활방범,1,200,어진동 방울새어린이공원 A,30,,044-300-3167,36.495882,127.26861,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000803001,세종특별자치시,세종특별자치시 고운동 2084,,생활방범,3,200,고운동 진달래공원 엘리베이터 앞(회전형),30,,044-300-3955,36.51402391,127.240667,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:55
5690000,202456900000803003,세종특별자치시,세종특별자치시 어진동 519,,생활방범,3,200,어진동 가재마을 903동 한뜰마을4단지 사이 공원(회전형),30,,044-300-3957,36.49980387,127.2546854,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:55
5690000,202456900000803005,세종특별자치시,세종특별자치시 새롬동 559,,생활방범,3,200,"새롬동 별뜰공원 놀이터(새뜸10, 11단지 사이)(회전형)",30,,044-300-3959,36.48991719,127.2525033,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:55
5690000,202456900000803007,세종특별자치시,세종특별자치시 나성동 823,,생활방범,3,200,나성동 푸른뜨락(어반아트리움 광장)(회전형),30,,044-300-3961,36.48832515,127.26002,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:55
5690000,202456900000803009,세종특별자치시,세종특별자치시 대평동 703,,생활방범,3,200,대평동 별바라기어린이공원 해들유치원 앞(회전형),30,,044-300-3963,36.47342536,127.2829138,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:55
5690000,202456900000802376,세종특별자치시,세종특별자치시 장군면 하봉리 484-3,,생활방범,3,200,하봉1리 마을입구 B,30,,044-300-3330,36.49563414,127.1989058,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802374,세종특별자치시,세종특별자치시 장군면 대교리 55,,생활방범,3,200,대교2리 독골마을입구 A,30,,044-300-3328,36.5215322,127.2265374,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802378,세종특별자치시,세종특별자치시 장군면 금암리 259,,차량방범,3,200,금암리 한국영상대학교야호PC방삼거리근처[범-32],30,,044-300-3332,36.448367,127.210657,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802370,세종특별자치시,세종특별자치시 장군면 장기초교길 11-1,,생활방범,2,200,도계리 장기초정문옆 A,30,,044-300-3324,36.497135,127.207111,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802372,세종특별자치시,세종특별자치시 장군면 장척로 438-1,,생활방범,2,200,장군면 도계리 장척로삼손건강원 B,30,,044-300-3326,36.500617,127.215477,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802219,세종특별자치시,세종특별자치시 어진동 613,,생활방범,1,200,호수 레이크3단지앞(음원) A,30,,044-300-3173,36.50419274,127.2743824,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802211,세종특별자치시,세종특별자치시 세종동 1201,,생활방범,1,200,호수 1주차장옆천변 A,30,,044-300-3165,36.49207266,127.2673362,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802217,세종특별자치시,세종특별자치시 절재로 245 (어진동),,생활방범,1,200,어진동 203동뒤사거리,30,,044-300-3171,36.50762061,127.2680271,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000801621,세종특별자치시,세종특별자치시 금남면 신촌1길 3-5,,생활방범,3,200,금남초정문A,30,,044-300-2575,36.471912,127.286535,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801627,세종특별자치시,세종특별자치시 금남면 용담리 164-7,,생활방범,1,200,용담1리 마을입구 A,30,,044-300-2581,36.425083,127.282536,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801625,세종특별자치시,세종특별자치시 금남면 용포리 440-30,,생활방범,4,200,용포리 충남순대국밥 앞 A,30,,044-300-2579,36.467837,127.280548,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801623,세종특별자치시,세종특별자치시 금남면 용포리 211-9,,생활방범,3,200,용포리 GS칼텍스 대평주유소앞 삼거리 A,30,,044-300-2577,36.468035,127.281782,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801629,세종특별자치시,세종특별자치시 금남면 용포리 146-12,,생활방범,4,200,용포리 대평시장주차장부근(시장입구) A,30,,044-300-2583,36.4653693,127.2820492,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000802523,세종특별자치시,세종특별자치시 조치원읍 명리 24,,생활방범,2,200,명리 명동초정문옆 A,30,,044-300-3477,36.600842,127.303868,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802525,세종특별자치시,세종특별자치시 조치원읍 조치원로 45-11,,생활방범,3,200,상리 지구촌교회뒤 A,30,,044-300-3479,36.602508,127.30217,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802527,세종특별자치시,세종특별자치시 조치원읍 죽림리 244-2,,생활방범,3,200,죽림리 게이트볼장옆삼거리 A,30,,044-300-3481,36.5928868,127.3006491,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802529,세종특별자치시,세종특별자치시 조치원읍 신안리 501-4,,생활방범,1,200,신안리 세종젊은교회앞,30,,044-300-3483,36.617272,127.28648,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802521,세종특별자치시,세종특별자치시 조치원읍 상리 95-2,,생활방범,1,200,상리 조치원공영버스터미널주차장입구옆 A,30,,044-300-3475,36.601274,127.302428,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802964,세종특별자치시,세종특별자치시 세종동 114-265,,생활방범,3,200,중앙공원 게이트볼장 동측(회전형),30,,044-300-3918,36.49933115,127.2811008,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802966,세종특별자치시,세종특별자치시 수목원로 136,,생활방범,3,200,중앙공원 제1주차장 앞(회전형),30,,044-300-3920,36.49903984,127.2823484,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802968,세종특별자치시,세종특별자치시 세종동 114-275,,생활방범,3,200,중앙공원 체육시설운영센터 앞(회전형),30,,044-300-3922,36.49755496,127.281012,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802960,세종특별자치시,세종특별자치시 세종동 114-378,,생활방범,3,200,중앙공원 메티세콰이어숲 동측1(회전형),30,,044-300-3914,36.49592462,127.2753739,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802962,세종특별자치시,세종특별자치시 세종동 114-318,,생활방범,3,200,중앙공원 스포츠 지원센타 앞(회전형),30,,044-300-3916,36.497385,127.2780718,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802250,세종특별자치시,세종특별자치시 연기면 수산리 521-13,,차량방범,3,200,세종시-정안IC,30,,044-300-3204,36.54288597,127.2180749,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802258,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,3,200,금강보행교 4시방향 A,30,,044-300-3212,36.483128,127.288292,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802252,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,3,200,금강보행교 7시방향 B,30,,044-300-3206,36.481589,127.285172,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802254,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,3,200,금강보행교 10시방향 A,30,,044-300-3208,36.485447,127.284364,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802256,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,3,200,금강보행교 1시방향 A,30,,044-300-3210,36.485653,127.286392,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802346,세종특별자치시,세종특별자치시 장군면 장기로 836-3,,차량방범,3,200,남양유업(세종시행) 옆 B,30,,044-300-3300,36.498767,127.224815,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802340,세종특별자치시,세종특별자치시 연서면 연서로 148,,생활방범,1,200,신대리 연서초정문옆 A,30,,044-300-3294,36.582015,127.253914,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802342,세종특별자치시,세종특별자치시 연서면 국촌리 322-89,,생활방범,3,200,재창산업 버스승강장 A,30,,044-300-3296,36.5713,127.2789,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802344,세종특별자치시,세종특별자치시 연서면 월하1길 29-1,,생활방범,3,200,월하3리 잉꼬주택 앞 A,30,,044-300-3298,36.57713337,127.2898831,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802348,세종특별자치시,세종특별자치시 의당전의로 496-1,,차량방범,2,200,한국환경공단 입구 옆 A,30,,044-300-3302,36.524196,127.18093,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802767,세종특별자치시,세종특별자치시 집현동 785-208,,생활방범,3,200,대경이엔씨 앞 A,30,,044-300-3721,36.487351,127.324612,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802769,세종특별자치시,세종특별자치시 집현동 1065,,생활방범,3,200,문화공원 4-5 A,30,,044-300-3723,36.500223,127.330653,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802761,세종특별자치시,세종특별자치시 집현동 산 44,,생활방범,4,200,현다이엔지 앞 A,30,,044-300-3715,36.496389,127.332257,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802765,세종특별자치시,세종특별자치시 집현동 785-131,,생활방범,3,200,새나루지하차도 위 회전교차로 A,30,,044-300-3719,36.491948,127.327754,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802763,세종특별자치시,세종특별자치시 집현동 산 132,,생활방범,3,200,사려울 문화공원 A,30,,044-300-3717,36.493846,127.329116,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802810,세종특별자치시,세종특별자치시 누리1로 40 (한솔동),,생활방범,1,200,한솔동 5단지후문,30,,044-300-3764,36.47490843,127.2484101,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802818,세종특별자치시,세종특별자치시 침산리 289,,생활방범,4,200,명동생삼겹살 앞,30,,044-300-3772,36.60541,127.2921,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802814,세종특별자치시,세종특별자치시 한솔동 945(1),,생활방범,3,200,한솔동 모두의놀이터 중앙 A,30,,044-300-3768,36.48004253,127.2597947,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802812,세종특별자치시,세종특별자치시 나리로 43 (한솔동),,생활방범,1,200,한솔동 한솔중 주차장옆,30,,044-300-3766,36.47627974,127.2538414,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802816,세종특별자치시,세종특별자치시 새내19길 29,,생활방범,2,200,내장천 하상도로 우측,30,,044-300-3770,36.60704,127.2955,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802912,세종특별자치시,세종특별자치시 해밀동 67,,생활방범,4,200,해밀동 원수산습지생태원 입구(회전형),30,,044-300-3866,36.52288137,127.2744562,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802914,세종특별자치시,세종특별자치시 해밀동 605,,생활방범,4,200,해밀동 보로노이마을 리본마을 사이(회전형),30,,044-300-3868,36.52449294,127.2746168,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802916,세종특별자치시,세종특별자치시 해밀동 18,,생활방범,4,200,해밀동 스페이스 더해빙2 어반가든 사이(회전형),30,,044-300-3870,36.52402205,127.2756089,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802918,세종특별자치시,세종특별자치시 해밀동 30,,생활방범,3,200,해밀동 오솔길숲마을 입구 회전교차로(회전형),30,,044-300-3872,36.52242614,127.276957,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000802910,세종특별자치시,세종특별자치시 해밀2로 78,,생활방범,5,200,해밀동 보로노마을입구 회전교차로(회전형),30,,044-300-3864,36.52448904,127.2733719,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:54
5690000,202456900000801819,세종특별자치시,세종특별자치시 보듬8로 30 (도담동),,생활방범,1,200,도담동 양지유치원사거리,30,,044-300-2773,36.51813864,127.2618217,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:39
5690000,202456900000801813,세종특별자치시,세종특별자치시 도담동 490,,생활방범,1,200,도담동 푸른꿈어린이공원 A,30,,044-300-2767,36.520366,127.262291,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:39
5690000,202456900000801811,세종특별자치시,"세종특별자치시 보듬3로 7(도담동, 도램마을8단지)",,생활방범,2,200,도램마을 8단지 어린이집 앞 A,30,,044-300-2765,36.51069,127.260188,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:39
5690000,202456900000801815,세종특별자치시,세종특별자치시 보듬3로 8-29 (도담동),,생활방범,3,200,도담동 시계탑 광장 A,30,,044-300-2769,36.51442422,127.2581722,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:39
5690000,202456900000801817,세종특별자치시,세종특별자치시 다솜1로 190 (도담동),,생활방범,1,200,도담동 늘봄초옆삼거리,30,,044-300-2771,36.51477609,127.2554877,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:39
5690000,202456900000802224,세종특별자치시,세종특별자치시 가름로 188 (어진동),,생활방범,1,200,어진동 중소벤처기업부앞 사거리,30,,044-300-3178,36.49736885,127.2609231,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802222,세종특별자치시,세종특별자치시 어진동 한누리대로 393 (어진동),,생활방범,1,200,어진동 산자부10주차장,30,,044-300-3176,36.49943347,127.2591884,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802228,세종특별자치시,세종특별자치시 연기면 당산로 128-5,,생활방범,2,200,연기리 선한목자교회입구옆 A,30,,044-300-3182,36.544833,127.277849,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802220,세종특별자치시,세종특별자치시 세종동 1201,,생활방범,3,200,중앙공원 명예의 정원 북측 A,30,,044-300-3174,36.49449626,127.2718415,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802226,세종특별자치시,세종특별자치시 도움2로 20 (어진동),,생활방범,1,200,어진동 청사우체국앞(산업통상부내),30,,044-300-3180,36.49965197,127.2612883,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
